hash,msg,files,lines,committer_date,modified_file,merge,branches
e2fec1c3c1840645a26943c918292a621e91f3f1,add optional map field to thrift file,2,24,2013-09-16 14:30:36-07:00,"[['ScroogeSchemaConverter.java', 'MODIFY', 'parquet-scrooge/src/main/java/parquet/scrooge/ScroogeSchemaConverter.java', 'parquet-scrooge/src/main/java/parquet/scrooge/ScroogeSchemaConverter.java'], ['test.thrift', 'MODIFY', 'parquet-scrooge/src/test/thrift/test.thrift', 'parquet-scrooge/src/test/thrift/test.thrift']]",False,['master']
234a1cbfcfd2dc0af57be4091f82b28acee4d0db,extracted key and value type from map and optional map,1,34,2013-09-16 14:37:59-07:00,"[['ScroogeSchemaConverter.java', 'MODIFY', 'parquet-scrooge/src/main/java/parquet/scrooge/ScroogeSchemaConverter.java', 'parquet-scrooge/src/main/java/parquet/scrooge/ScroogeSchemaConverter.java']]",False,['master']
9a5eea0cbaf1083412b2a057c6190814f196292c,working on map,1,11,2013-09-16 14:52:37-07:00,"[['ScroogeSchemaConverter.java', 'MODIFY', 'parquet-scrooge/src/main/java/parquet/scrooge/ScroogeSchemaConverter.java', 'parquet-scrooge/src/main/java/parquet/scrooge/ScroogeSchemaConverter.java']]",False,['master']
d32e65e72ad7bb47dfb37c1e2ba592181d93a6e8,"downgrade scrooge version to 3.6.0, which is the latest version on maven central",1,4,2013-09-16 14:55:39-07:00,"[['pom.xml', 'MODIFY', 'parquet-scrooge/pom.xml', 'parquet-scrooge/pom.xml']]",False,['master']
dd02df03c3ed08d03a0333af68f43c7f2b59df6d,added map test,3,26,2013-09-16 15:49:18-07:00,"[['ScroogeSchemaConverter.java', 'MODIFY', 'parquet-scrooge/src/main/java/parquet/scrooge/ScroogeSchemaConverter.java', 'parquet-scrooge/src/main/java/parquet/scrooge/ScroogeSchemaConverter.java'], ['ScroogeSchemaConverterTest.java', 'MODIFY', 'parquet-scrooge/src/test/java/parquet/scrooge/ScroogeSchemaConverterTest.java', 'parquet-scrooge/src/test/java/parquet/scrooge/ScroogeSchemaConverterTest.java'], ['test.thrift', 'MODIFY', 'parquet-scrooge/src/test/thrift/test.thrift', 'parquet-scrooge/src/test/thrift/test.thrift']]",False,['master']
8b84a9eca1ec63c6e187c770071f4090043877af,specify scala version for scrooge,1,2,2013-09-16 15:50:06-07:00,"[['pom.xml', 'MODIFY', 'parquet-scrooge/pom.xml', 'parquet-scrooge/pom.xml']]",False,['master']
5aa7a682910bd138511aac0191b13fed9716f1e0,accidentally deleted a space,1,2,2013-09-16 17:22:32-07:00,"[['ParquetOutputFormat.java', 'MODIFY', 'parquet-hadoop/src/main/java/parquet/hadoop/ParquetOutputFormat.java', 'parquet-hadoop/src/main/java/parquet/hadoop/ParquetOutputFormat.java']]",False,['master']
b11e2a005014ecd827855dde9ce4d50b1f58aa4b,Plumb type_length for FIXED types through to reading pages.,14,187,2013-09-16 19:02:18-07:00,"[['AvroParquetReader.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroParquetReader.java', 'parquet-avro/src/main/java/parquet/avro/AvroParquetReader.java'], ['AvroReadSupport.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroReadSupport.java', 'parquet-avro/src/main/java/parquet/avro/AvroReadSupport.java'], ['AvroSchemaConverter.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroSchemaConverter.java', 'parquet-avro/src/main/java/parquet/avro/AvroSchemaConverter.java'], ['TestReadWrite.java', 'MODIFY', 'parquet-avro/src/test/java/parquet/avro/TestReadWrite.java', 'parquet-avro/src/test/java/parquet/avro/TestReadWrite.java'], ['ColumnDescriptor.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/ColumnDescriptor.java', 'parquet-column/src/main/java/parquet/column/ColumnDescriptor.java'], ['Encoding.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/Encoding.java', 'parquet-column/src/main/java/parquet/column/Encoding.java'], ['ColumnReaderImpl.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/impl/ColumnReaderImpl.java', 'parquet-column/src/main/java/parquet/column/impl/ColumnReaderImpl.java'], ['ValuesWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/ValuesWriter.java', 'parquet-column/src/main/java/parquet/column/values/ValuesWriter.java'], ['FixedLenByteArrayPlainValuesReader.java', 'ADD', None, 'parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesReader.java'], ['PlainValuesWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/plain/PlainValuesWriter.java', 'parquet-column/src/main/java/parquet/column/values/plain/PlainValuesWriter.java'], ['PrimitiveColumnIO.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/PrimitiveColumnIO.java', 'parquet-column/src/main/java/parquet/io/PrimitiveColumnIO.java'], ['MessageType.java', 'MODIFY', 'parquet-column/src/main/java/parquet/schema/MessageType.java', 'parquet-column/src/main/java/parquet/schema/MessageType.java'], ['PrimitiveType.java', 'MODIFY', 'parquet-column/src/main/java/parquet/schema/PrimitiveType.java', 'parquet-column/src/main/java/parquet/schema/PrimitiveType.java'], ['ParquetMetadataConverter.java', 'MODIFY', 'parquet-hadoop/src/main/java/parquet/format/converter/ParquetMetadataConverter.java', 'parquet-hadoop/src/main/java/parquet/format/converter/ParquetMetadataConverter.java']]",False,['master']
4e82ab632d39b236d302ff4283cae0a94f7cdbc0,Add methods to write fixed Binary without prepending length.,11,78,2013-09-17 03:59:46-07:00,"[['AvroWriteSupport.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroWriteSupport.java', 'parquet-avro/src/main/java/parquet/avro/AvroWriteSupport.java'], ['ColumnWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/ColumnWriter.java', 'parquet-column/src/main/java/parquet/column/ColumnWriter.java'], ['ColumnWriterImpl.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/impl/ColumnWriterImpl.java', 'parquet-column/src/main/java/parquet/column/impl/ColumnWriterImpl.java'], ['MessageColumnIO.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/MessageColumnIO.java', 'parquet-column/src/main/java/parquet/io/MessageColumnIO.java'], ['RecordConsumerLoggingWrapper.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/RecordConsumerLoggingWrapper.java', 'parquet-column/src/main/java/parquet/io/RecordConsumerLoggingWrapper.java'], ['ValidatingRecordConsumer.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/ValidatingRecordConsumer.java', 'parquet-column/src/main/java/parquet/io/ValidatingRecordConsumer.java'], ['PrimitiveConverter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/api/PrimitiveConverter.java', 'parquet-column/src/main/java/parquet/io/api/PrimitiveConverter.java'], ['RecordConsumer.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/api/RecordConsumer.java', 'parquet-column/src/main/java/parquet/io/api/RecordConsumer.java'], ['ConverterConsumer.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/ConverterConsumer.java', 'parquet-column/src/test/java/parquet/io/ConverterConsumer.java'], ['ExpectationValidatingRecordConsumer.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/ExpectationValidatingRecordConsumer.java', 'parquet-column/src/test/java/parquet/io/ExpectationValidatingRecordConsumer.java'], ['TestColumnIO.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java']]",False,['master']
1f630137267fed0b81871bd8eb0b315a6f009a35,Added two boolean options for record filters.,2,114,2013-09-17 09:42:02-07:00,"[['NotRecordFilter.java', 'ADD', None, 'parquet-column/src/main/java/parquet/filter/NotRecordFilter.java'], ['OrRecordFilter.java', 'ADD', None, 'parquet-column/src/main/java/parquet/filter/OrRecordFilter.java']]",False,['master']
58051d0629121332a8f96e00d2e9603583cbd564,Added functionality to allow users to implement functions to be used as predicates.,1,59,2013-09-17 10:17:51-07:00,"[['ColumnPredicates.java', 'MODIFY', 'parquet-column/src/main/java/parquet/filter/ColumnPredicates.java', 'parquet-column/src/main/java/parquet/filter/ColumnPredicates.java']]",False,['master']
232d521dc0860e0e657970d5bbab241d7a58d283,use class.getName,1,2,2013-09-17 11:00:59-07:00,"[['ParquetScroogeSchemeTest.java', 'MODIFY', 'parquet-scrooge/src/test/java/parquet/scrooge/ParquetScroogeSchemeTest.java', 'parquet-scrooge/src/test/java/parquet/scrooge/ParquetScroogeSchemeTest.java']]",False,['master']
038a40022a2184cb2c406d3bf6773bcdbb8db0e8,update scrooge to 3.8.0,1,4,2013-09-17 11:04:10-07:00,"[['pom.xml', 'MODIFY', 'parquet-scrooge/pom.xml', 'parquet-scrooge/pom.xml']]",False,['master']
0f9e39b7fc3743ed641c9c28dbc0f0f26493f476,"Merge pull request #165 from Parquet/distinguish_recoverable_exception

distinguish recoverable errors",3,53,2013-09-17 13:47:52-07:00,[],True,['master']
f8ac0f01deb15cf7b54ec9355dd57f6b96471b0d,"Initial end-to-end write and read support for Avro FIXED fields without runtime exceptions, but still with data representation issues.",4,15,2013-09-17 14:41:09-07:00,"[['AvroIndexedRecordConverter.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroIndexedRecordConverter.java', 'parquet-avro/src/main/java/parquet/avro/AvroIndexedRecordConverter.java'], ['Encoding.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/Encoding.java', 'parquet-column/src/main/java/parquet/column/Encoding.java'], ['ColumnReaderImpl.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/impl/ColumnReaderImpl.java', 'parquet-column/src/main/java/parquet/column/impl/ColumnReaderImpl.java'], ['FixedLenByteArrayPlainValuesReader.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesReader.java', 'parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesReader.java']]",False,['master']
4f1493b0aa663111871404b026064ea35a5234e2,Fix broken tests. Test failures encountered previously were due to broken tests.,2,24,2013-09-17 18:04:30-07:00,"[['TestAvroSchemaConverter.java', 'MODIFY', 'parquet-avro/src/test/java/parquet/avro/TestAvroSchemaConverter.java', 'parquet-avro/src/test/java/parquet/avro/TestAvroSchemaConverter.java'], ['TestReadWrite.java', 'MODIFY', 'parquet-avro/src/test/java/parquet/avro/TestReadWrite.java', 'parquet-avro/src/test/java/parquet/avro/TestReadWrite.java']]",False,['master']
08b45b0c1c5a8b7766544ba01dd9861d8b0fbfb4,Add fixed_len_byte_array to oneOfEach in TestColumnIO.,1,22,2013-09-18 03:14:08-07:00,"[['TestColumnIO.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java']]",False,['master']
201d80c57a711c232539732df1c109f045ec09a1,Merge branch 'fixed_len_byte_array' of https://github.com/davidzchen/parquet-mr into fixed_len_byte_array,6,39,2013-09-18 03:14:23-07:00,[],True,['master']
e8c2a399a79cfd2905dd8d8e7c0e58bec68ece7b,better log messages,1,7,2013-09-18 10:02:16-07:00,"[['InternalParquetRecordWriter.java', 'MODIFY', 'parquet-hadoop/src/main/java/parquet/hadoop/InternalParquetRecordWriter.java', 'parquet-hadoop/src/main/java/parquet/hadoop/InternalParquetRecordWriter.java']]",False,['master']
562e8111552be8fbbe701c02dddfa3a3496a5f47,make binary dictionary encoding use fastutils; fix tests,2,458,2013-09-18 11:13:39-07:00,"[['DictionaryValuesWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/dictionary/DictionaryValuesWriter.java', 'parquet-column/src/main/java/parquet/column/values/dictionary/DictionaryValuesWriter.java'], ['TestDictionary.java', 'MODIFY', 'parquet-column/src/test/java/parquet/column/values/dictionary/TestDictionary.java', 'parquet-column/src/test/java/parquet/column/values/dictionary/TestDictionary.java']]",False,['master']
f98cd399f6c1f416835814fb17ec6a3d3080a389,shade fastutil and keep only used classes,1,26,2013-09-18 11:24:38-07:00,"[['pom.xml', 'MODIFY', 'parquet-column/pom.xml', 'parquet-column/pom.xml']]",False,['master']
1c9c19cf08dc6aae5e82dc96a6b945f0b140eec3,"Merge pull request #171 from Parquet/scrooge_tests

update scrooge denepdency, add unit tests for reading in scrooge",3,266,2013-09-18 14:12:38-07:00,[],True,['master']
bce04ebcb32180813bd1de7d300c1fc79a9fccb8,add 1.2.0 and 1.2.1,1,14,2013-09-18 16:20:11-07:00,"[['CHANGES.md', 'MODIFY', 'CHANGES.md', 'CHANGES.md']]",False,['master']
8305bdb1937a24bc7e778ec497ceafb8b883be42,Add FixedBinary type by creating a wrapper class around Binary and plumb FixedBinary through for read and write support for FIXED_LEN_BYTE_ARRAY. Undo change to add FIXED field to oneOfEach schema for parquet-column TestColumnIO for now.,20,215,2013-09-19 03:01:24-07:00,"[['AvroIndexedRecordConverter.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroIndexedRecordConverter.java', 'parquet-avro/src/main/java/parquet/avro/AvroIndexedRecordConverter.java'], ['AvroWriteSupport.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroWriteSupport.java', 'parquet-avro/src/main/java/parquet/avro/AvroWriteSupport.java'], ['ColumnReader.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/ColumnReader.java', 'parquet-column/src/main/java/parquet/column/ColumnReader.java'], ['ColumnWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/ColumnWriter.java', 'parquet-column/src/main/java/parquet/column/ColumnWriter.java'], ['ColumnReaderImpl.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/impl/ColumnReaderImpl.java', 'parquet-column/src/main/java/parquet/column/impl/ColumnReaderImpl.java'], ['ColumnWriterImpl.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/impl/ColumnWriterImpl.java', 'parquet-column/src/main/java/parquet/column/impl/ColumnWriterImpl.java'], ['ValuesReader.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/ValuesReader.java', 'parquet-column/src/main/java/parquet/column/values/ValuesReader.java'], ['ValuesWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/ValuesWriter.java', 'parquet-column/src/main/java/parquet/column/values/ValuesWriter.java'], ['FixedLenByteArrayPlainValuesReader.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesReader.java', 'parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesReader.java'], ['PlainValuesWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/plain/PlainValuesWriter.java', 'parquet-column/src/main/java/parquet/column/values/plain/PlainValuesWriter.java'], ['MessageColumnIO.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/MessageColumnIO.java', 'parquet-column/src/main/java/parquet/io/MessageColumnIO.java'], ['RecordConsumerLoggingWrapper.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/RecordConsumerLoggingWrapper.java', 'parquet-column/src/main/java/parquet/io/RecordConsumerLoggingWrapper.java'], ['ValidatingRecordConsumer.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/ValidatingRecordConsumer.java', 'parquet-column/src/main/java/parquet/io/ValidatingRecordConsumer.java'], ['Binary.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/api/Binary.java', 'parquet-column/src/main/java/parquet/io/api/Binary.java'], ['FixedBinary.java', 'ADD', None, 'parquet-column/src/main/java/parquet/io/api/FixedBinary.java'], ['PrimitiveConverter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/api/PrimitiveConverter.java', 'parquet-column/src/main/java/parquet/io/api/PrimitiveConverter.java'], ['RecordConsumer.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/api/RecordConsumer.java', 'parquet-column/src/main/java/parquet/io/api/RecordConsumer.java'], ['ConverterConsumer.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/ConverterConsumer.java', 'parquet-column/src/test/java/parquet/io/ConverterConsumer.java'], ['ExpectationValidatingRecordConsumer.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/ExpectationValidatingRecordConsumer.java', 'parquet-column/src/test/java/parquet/io/ExpectationValidatingRecordConsumer.java'], ['TestColumnIO.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java']]",False,['master']
a48f56f85ab758796ba072b8140fed6f712dd8fb,Re-add FIXED_LEN_BYTE_ARRAY to oneOfEach and plumb through FIXED support for example Group. Test still fails and need to solve read issues.,8,124,2013-09-19 06:23:53-07:00,"[['Group.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/Group.java', 'parquet-column/src/main/java/parquet/example/data/Group.java'], ['GroupValueSource.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/GroupValueSource.java', 'parquet-column/src/main/java/parquet/example/data/GroupValueSource.java'], ['FixedBinaryValue.java', 'ADD', None, 'parquet-column/src/main/java/parquet/example/data/simple/FixedBinaryValue.java'], ['Primitive.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/simple/Primitive.java', 'parquet-column/src/main/java/parquet/example/data/simple/Primitive.java'], ['SimpleGroup.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/simple/SimpleGroup.java', 'parquet-column/src/main/java/parquet/example/data/simple/SimpleGroup.java'], ['SimplePrimitiveConverter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/simple/convert/SimplePrimitiveConverter.java', 'parquet-column/src/main/java/parquet/example/data/simple/convert/SimplePrimitiveConverter.java'], ['ValidatingRecordConsumer.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/ValidatingRecordConsumer.java', 'parquet-column/src/main/java/parquet/io/ValidatingRecordConsumer.java'], ['TestColumnIO.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java']]",False,['master']
1c99a117f1d4860891d4ad04242cf71581ef7137,rename variables for readability,1,75,2013-09-19 11:02:51-07:00,"[['RecordReaderImplementation.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/RecordReaderImplementation.java', 'parquet-column/src/main/java/parquet/io/RecordReaderImplementation.java']]",False,['master']
108509fc30a01c1e52a9a02f44a00f5be1398622,"Merge pull request #173 from Parquet/better_log_messages

better log messages",1,7,2013-09-19 11:13:40-07:00,[],True,['master']
bbf34480888124fd875150e15ac4064067675600,add overloaded getFooConfiguration(JobContext) methods to ParquetOutputFormat,1,29,2013-09-19 13:14:48-05:00,"[['ParquetOutputFormat.java', 'MODIFY', 'parquet-hadoop/src/main/java/parquet/hadoop/ParquetOutputFormat.java', 'parquet-hadoop/src/main/java/parquet/hadoop/ParquetOutputFormat.java']]",False,['master']
310e55170d1cea2846fcdc5ecd56c394b70c799c,throw the writeSupportClass as part of the exception message if instantiation fails,1,7,2013-09-19 13:16:14-05:00,"[['ParquetOutputFormat.java', 'MODIFY', 'parquet-hadoop/src/main/java/parquet/hadoop/ParquetOutputFormat.java', 'parquet-hadoop/src/main/java/parquet/hadoop/ParquetOutputFormat.java']]",False,['master']
20f3f46cbd9c6fe3e162690802a6696a64ca7232,continue renaming,1,40,2013-09-19 11:21:01-07:00,"[['RecordReaderImplementation.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/RecordReaderImplementation.java', 'parquet-column/src/main/java/parquet/io/RecordReaderImplementation.java']]",False,['master']
6da759455251c47813202cfac29056a8e3f6e834,fix problem with projection pushdown in parquetloader,3,127,2013-09-19 17:07:14-07:00,"[['ParquetLoader.java', 'MODIFY', 'parquet-pig/src/main/java/parquet/pig/ParquetLoader.java', 'parquet-pig/src/main/java/parquet/pig/ParquetLoader.java'], ['PigSchemaConverter.java', 'MODIFY', 'parquet-pig/src/main/java/parquet/pig/PigSchemaConverter.java', 'parquet-pig/src/main/java/parquet/pig/PigSchemaConverter.java'], ['TestParquetLoader.java', 'MODIFY', 'parquet-pig/src/test/java/parquet/pig/TestParquetLoader.java', 'parquet-pig/src/test/java/parquet/pig/TestParquetLoader.java']]",False,['master']
cc59cb82675499870e9b0433c350f01a3522c2c9,Use ValuesWriter and ValuesReader specific to FIXED_LEN_BYTE_ARRAY rather than overloading on a FixedBinary class.,27,464,2013-09-19 17:54:27-07:00,"[['AvroIndexedRecordConverter.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroIndexedRecordConverter.java', 'parquet-avro/src/main/java/parquet/avro/AvroIndexedRecordConverter.java'], ['AvroWriteSupport.java', 'MODIFY', 'parquet-avro/src/main/java/parquet/avro/AvroWriteSupport.java', 'parquet-avro/src/main/java/parquet/avro/AvroWriteSupport.java'], ['ColumnReader.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/ColumnReader.java', 'parquet-column/src/main/java/parquet/column/ColumnReader.java'], ['ColumnWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/ColumnWriter.java', 'parquet-column/src/main/java/parquet/column/ColumnWriter.java'], ['Encoding.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/Encoding.java', 'parquet-column/src/main/java/parquet/column/Encoding.java'], ['ColumnReaderImpl.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/impl/ColumnReaderImpl.java', 'parquet-column/src/main/java/parquet/column/impl/ColumnReaderImpl.java'], ['ColumnWriterImpl.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/impl/ColumnWriterImpl.java', 'parquet-column/src/main/java/parquet/column/impl/ColumnWriterImpl.java'], ['ValuesReader.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/ValuesReader.java', 'parquet-column/src/main/java/parquet/column/values/ValuesReader.java'], ['ValuesWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/ValuesWriter.java', 'parquet-column/src/main/java/parquet/column/values/ValuesWriter.java'], ['FixedLenByteArrayPlainValuesReader.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesReader.java', 'parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesReader.java'], ['FixedLenByteArrayPlainValuesWriter.java', 'ADD', None, 'parquet-column/src/main/java/parquet/column/values/plain/FixedLenByteArrayPlainValuesWriter.java'], ['PlainValuesWriter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/column/values/plain/PlainValuesWriter.java', 'parquet-column/src/main/java/parquet/column/values/plain/PlainValuesWriter.java'], ['Group.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/Group.java', 'parquet-column/src/main/java/parquet/example/data/Group.java'], ['GroupValueSource.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/GroupValueSource.java', 'parquet-column/src/main/java/parquet/example/data/GroupValueSource.java'], ['FixedBinaryValue.java', 'DELETE', 'parquet-column/src/main/java/parquet/example/data/simple/FixedBinaryValue.java', None], ['Primitive.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/simple/Primitive.java', 'parquet-column/src/main/java/parquet/example/data/simple/Primitive.java'], ['SimpleGroup.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/simple/SimpleGroup.java', 'parquet-column/src/main/java/parquet/example/data/simple/SimpleGroup.java'], ['SimplePrimitiveConverter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/example/data/simple/convert/SimplePrimitiveConverter.java', 'parquet-column/src/main/java/parquet/example/data/simple/convert/SimplePrimitiveConverter.java'], ['MessageColumnIO.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/MessageColumnIO.java', 'parquet-column/src/main/java/parquet/io/MessageColumnIO.java'], ['RecordConsumerLoggingWrapper.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/RecordConsumerLoggingWrapper.java', 'parquet-column/src/main/java/parquet/io/RecordConsumerLoggingWrapper.java'], ['ValidatingRecordConsumer.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/ValidatingRecordConsumer.java', 'parquet-column/src/main/java/parquet/io/ValidatingRecordConsumer.java'], ['FixedBinary.java', 'DELETE', 'parquet-column/src/main/java/parquet/io/api/FixedBinary.java', None], ['PrimitiveConverter.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/api/PrimitiveConverter.java', 'parquet-column/src/main/java/parquet/io/api/PrimitiveConverter.java'], ['RecordConsumer.java', 'MODIFY', 'parquet-column/src/main/java/parquet/io/api/RecordConsumer.java', 'parquet-column/src/main/java/parquet/io/api/RecordConsumer.java'], ['ConverterConsumer.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/ConverterConsumer.java', 'parquet-column/src/test/java/parquet/io/ConverterConsumer.java'], ['ExpectationValidatingRecordConsumer.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/ExpectationValidatingRecordConsumer.java', 'parquet-column/src/test/java/parquet/io/ExpectationValidatingRecordConsumer.java'], ['TestColumnIO.java', 'MODIFY', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java', 'parquet-column/src/test/java/parquet/io/TestColumnIO.java']]",False,['master']
3e02a841bb37f17d6218c23255e254db990846bd,Merge branch 'master' into fixed_len_byte_array,8,340,2013-09-19 18:30:51-07:00,[],True,['master']
e37cd2b70fcc8471451f134e37d2b25a5b36464f,Add fixed field to parquet-avro TestSpecificReadWrite.,2,20,2013-09-19 21:42:30-07:00,"[['TestSpecificReadWrite.java', 'MODIFY', 'parquet-avro/src/test/java/parquet/avro/TestSpecificReadWrite.java', 'parquet-avro/src/test/java/parquet/avro/TestSpecificReadWrite.java'], ['car.avdl', 'MODIFY', 'parquet-avro/src/test/resources/car.avdl', 'parquet-avro/src/test/resources/car.avdl']]",False,['master']
ebe07c6fb3f3ea3a50511fac4bd71ba683043b73,changes as per code review comments,1,5,2013-09-20 08:55:59-07:00,"[['ParquetLoader.java', 'MODIFY', 'parquet-pig/src/main/java/parquet/pig/ParquetLoader.java', 'parquet-pig/src/main/java/parquet/pig/ParquetLoader.java']]",False,['master']
a73e73c8c0f5314aed0bc7f8ccd9454f461e28be,changes as per code review comments for test,1,4,2013-09-20 09:24:37-07:00,"[['TestParquetLoader.java', 'MODIFY', 'parquet-pig/src/test/java/parquet/pig/TestParquetLoader.java', 'parquet-pig/src/test/java/parquet/pig/TestParquetLoader.java']]",False,['master']
469400156f8e85bad333f48730b9160cecba7df0,"Merge pull request #175 from Parquet/pig_projection_pushdown

fix problem with projection pushdown in parquetloader",3,126,2013-09-20 09:25:21-07:00,[],True,['master']
51d33328b3d6b503d1366b7a683b5a4520d814d2,"Merge pull request #174 from Parquet/readability

rename variables for readability",1,87,2013-09-20 09:38:22-07:00,[],True,['master']
